IDBASE;TYPE EMPLACEMENT;DOMANIALITE;ARRONDISSEMENT;COMPLEMENT ADRESSE;NUMERO;LIEU / ADRESSE;IDEMPLACEMENT;LIBELLE FRANCAIS;GENRE;ESPECE;VARIETE OUCULTIVAR;CIRCONFERENCE (cm);HAUTEUR (m);STADE DE DEVELOPPEMENT;REMARQUABLE;geo_point_2d
107585;Arbre;Jardin;PARIS 7E ARRDT;Canton 06;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00603014;Platane;Platanus;x hispanica;;40;7;Jeune (arbre);NON;48.8572196106372,2.296807704080628
100926;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00000488;Platane;Platanus;x hispanica;;325;25;;;48.835367795647,2.38216320335678
112897;Arbre;Jardin;PARIS 14E ARRDT;Talus du Lac;;PARC MONTSOURIS / 28 BOULEVARD JOURDAN;0417B1018;Platane;Platanus;x hispanica;;375;20;Mature;OUI;48.82413393656339,2.337965697373667
123098;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;00G101007;Platane;Platanus;x hispanica;;140;15;;;48.833024218167346,2.2995918502662143
107035;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL FERRIE;A00402011;Platane;Platanus;x hispanica;;32;7;Jeune (arbre)Adulte;NON;48.856592727027554,2.296253011716162
2030479;Arbre;Jardin;PARIS 16E ARRDT;Jeux de Boules;;JARDINS DE LA PORTE DE SAINT CLOUD / 38 AVENUE FERDINAND BUISSON;000106018;Platane;Platanus;x hispanica;;159;16;Adulte;NON;48.837819870330854,2.25330761569117
106451;Arbre;Jardin;PARIS 7E ARRDT;Canton 10;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A01004026;Platane;Platanus;x hispanica;;35;8;Jeune (arbre);NON;48.85306866460987,2.30174564311926
132323;Arbre;Jardin;PARIS 5E ARRDT;;;JARDIN TINO ROSSI;00000094;Platane;Platanus;x hispanica;;271;18;;;48.84784161703353,2.360065470815532
302576;Arbre;Jardin;PARIS 8E ARRDT;Secteur Petit Palais;;JARDINS DES CHAMPS ELYSEES -  DES ABORDS DU PETIT PALAIS / 16 COURS LA REINE;000111002;Platane;Platanus;x hispanica;;171;18;Adulte;NON;48.865193941241444,2.314236636243574
109182;Arbre;Jardin;PARIS 13E ARRDT;;;PARC KELLERMANN;00000158;Platane;Platanus;x hispanica;;150;20;;;48.817570300985686,2.355062551846363
102745;Arbre;Jardin;PARIS 20E ARRDT;;;SQUARE DE LA RUE LEON FRAPIE / 7 RUE DE NOISY LE SEC;000201005;Platane;Platanus;x hispanica;;42;0;Adulte;NON;48.87234583037984,2.41112079955903
2012056;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE SAINTE ODILE / 1 BOULEVARD DE LA SOMME;00010013;Platane;Platanus;x hispanica;;240;20;Mature;NON;48.887185921003145,2.293297712977445
107949;Arbre;Jardin;PARIS 7E ARRDT;Canton 01;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / ALLEE LEON BOURGEOIS;A00102005;Platane;Platanus;x hispanica;;87;14;Adulte;NON;48.857399525000716,2.292326750689512
100525;Arbre;Jardin;PARIS 19E ARRDT;;;PARC DES BUTTES CHAUMONT;H0600003;Platane;Platanus;x hispanica;;345;25;;;48.881777420720134,2.382623866161444
2023661;Arbre;Jardin;BOIS DE VINCENNES;;;ARBORETUM DE L ECOLE DU BREUIL - ROUTE DE LA FERME / ROUTE DE LA PYRAMIDE;719390004;Platane;Platanus;x hispanica;;0;0;;NON;48.820415920688035,2.454015045409798
293875;Arbre;Jardin;PARIS 4E ARRDT;;;PARC DES RIVES DE SEINE / 1 W QUAI HENRI IV;000102001;Platane;Platanus;x hispanica;;70;10;Jeune (arbre)Adulte;NON;48.85001649097961,2.361274811208369
2010556;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00020005;Platane;Platanus;x hispanica;;255;26;Adulte;NON;48.83922230912247,2.43883407193829
109815;Arbre;Jardin;PARIS 1ER ARRDT;Les Plinthes - 9 Rue Coquillière;;JARDIN NELSON MANDELA / 32 RUE BERGER;A00101007;Platane;Platanus;x hispanica;;110;15;;NON;48.8636818864552,2.342535635643668
106540;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01201010;Platane;Platanus;x hispanica;;105;15;Adulte;NON;48.85433446213261,2.301307319058421
138695;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE CHARLES HERMITE;00000016;Platane;Platanus;x hispanica;;190;21;Adulte;NON;48.90020521537748,2.3671921833934952
106637;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00902007;Platane;Platanus;x hispanica;;128;12;Adulte;NON;48.85586002403495,2.298772043652238
126090;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN DE LA GARE DE CHARONNE;00000094;Platane;Platanus;orientalis;''Digitata'';140;15;Adulte;NON;48.8519754964745,2.410226204775981
101300;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001094;Platane;Platanus;x hispanica;;260;20;;;48.83725700278275,2.380994495999481
132239;Arbre;Jardin;PARIS 5E ARRDT;Brigade Fluviale;;JARDIN TINO ROSSI / 2B QUAI SAINT BERNARD;000102004;Platane;Platanus;x hispanica;;266;15;;NON;48.84516165205855,2.36405721598986
128214;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE ANDRE ULMANN;00000056;Platane;Platanus;x hispanica;;126;9;Adulte;NON;48.88983643688747,2.298866054644308
106647;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00901016;Platane;Platanus;x hispanica;;42;9;Jeune (arbre)Adulte;NON;48.85537997069778,2.299679031516204
115428;Arbre;Jardin;PARIS 13E ARRDT;;;SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC;000101011;Platane;Platanus;x hispanica;;145;10;;NON;48.83367968119956,2.362801981652856
128387;Arbre;Jardin;PARIS 15E ARRDT;;;JARDIN DES MARTYRS JUIFS / 4 QUAI DE GRENELLE;000102006;Platane;Platanus;x hispanica;;0;0;;NON;48.85394368134458,2.287474505520755
110096;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0061;Platane;Platanus;x hispanica;;65;11;;;48.83212835603026,2.29919060645228
323504;Arbre;Jardin;PARIS 8E ARRDT;;;SQUARE LOUIS XVI;00000010;Platane;Platanus;x hispanica;;263;26;Mature;NON;48.87379327296702,2.323412301477687
225009;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN BENOIT FRACHON / 1 AVENUE BENOIT FRACHON;000102001;Platane;Platanus;x hispanica;;125;12;Adulte;NON;48.853779311947925,2.414904906148502
127538;Arbre;Jardin;PARIS 19E ARRDT;;;SQUARE DE LA BUTTE DU CHAPEAU ROUGE / 11 BOULEVARD D ALGERIE;00000028;Platane;Platanus;x hispanica;;118;0;;;48.88119619080641,2.398906950797481
100439;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00000722;Platane;Platanus;x hispanica;;370;27;;;48.835025025117304,2.384073606832719
2025956;Arbre;Jardin;PARIS 1ER ARRDT;Le Parvis - Jardin d''eau;;JARDIN NELSON MANDELA / 32 RUE BERGER;G00305001;Platane;Platanus;x hispanica;;100;10;Jeune (arbre)Adulte;NON;48.86243623133795,2.345871163004495
110488;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0013;Platane;Platanus;x hispanica;;90;12;;;48.83259775796019,2.29949299563174
322645;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE HENRI CHRISTINE / 151X QUAI DE JEMMAPES;000101005;Platane;Platanus;x hispanica;;340;25;Mature;NON;48.87784511597868,2.366041850707324
109178;Arbre;Jardin;PARIS 13E ARRDT;;;PARC KELLERMANN;00000154;Platane;Platanus;x hispanica;;130;20;;;48.817608907817295,2.3550135221922313
106744;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL MARGUERITE;A00901011;Platane;Platanus;x hispanica;;44;10;Jeune (arbre)Adulte;NON;48.85554291599253,2.299559140388511
106860;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00702011;Platane;Platanus;x hispanica;;36;9;Jeune (arbre)Adulte;NON;48.8552675782761,2.298483039991731
132302;Arbre;Jardin;PARIS 5E ARRDT;;;JARDIN TINO ROSSI;00000073;Platane;Platanus;x hispanica;;31;6;;;48.84720797097432,2.360941418041345
106453;Arbre;Jardin;PARIS 7E ARRDT;Canton 10;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A01002025;Platane;Platanus;x hispanica;;50;8;Jeune (arbre);NON;48.85317234100988,2.301751517795312
116366;Arbre;Jardin;PARIS 20E ARRDT;;;SQUARE EMMANUEL FLEURY / 40 RUE LE VAU;00000064;Platane;Platanus;x hispanica;;155;0;Adulte;NON;48.870813180016235,2.4118677485549562
115427;Arbre;Jardin;PARIS 13E ARRDT;;;SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC;000101010;Platane;Platanus;x hispanica;;130;10;;NON;48.833649786406156,2.362748003750493
136209;Arbre;Jardin;PARIS 16E ARRDT;;;SQUARE DES POETES;00000111;Platane;Platanus;x hispanica;;520;30;Mature;NON;48.847523285066174,2.255633571552379
127495;Arbre;Jardin;PARIS 13E ARRDT;;;JARDIN MICHELET;00000041;Platane;Platanus;orientalis;;215;0;;;48.825724348618216,2.3431058471843498
127095;Arbre;Jardin;PARIS 17E ARRDT;;;JARDIN MARGUERITE LONG;00000002;Platane;Platanus;x hispanica;;160;17;Adulte;NON;48.88211344521064,2.284097734739784
101389;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00000711;Platane;Platanus;x hispanica;;125;13;;;48.83560584268861,2.3825295317957282
322656;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE HENRI CHRISTINE / 151X QUAI DE JEMMAPES;000202001;Platane;Platanus;x hispanica;;280;22;Mature;NON;48.8779227801056,2.366216372516433
121566;Arbre;Jardin;PARIS 14E ARRDT;;;SQUARE DU SERMENT DE KOUFRA;00000105;Platane;Platanus;x hispanica;;170;6;Adulte;NON;48.82118852126258,2.323924856782051
106477;Arbre;Jardin;PARIS 7E ARRDT;Canton 10;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A01002001;Platane;Platanus;x hispanica;;103;12;Adulte;NON;48.854305474739185,2.299982267231174
110483;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0008;Platane;Platanus;x hispanica;;115;12;;;48.83268276212577,2.29946760415047
127074;Arbre;Jardin;PARIS 4E ARRDT;;;SQUARE HENRI GALLI / 9 BOULEVARD HENRI IV;000101005;Platane;Platanus;x hispanica;;260;25;;NON;48.85144163799894,2.361784171750844
100928;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00000490;Platane;Platanus;x hispanica;;345;18;;;48.83526695055092,2.382431545644645
128175;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE ANDRE ULMANN;00000017;Platane;Platanus;x hispanica;;123;9;Adulte;NON;48.8894193402952,2.298806740635719
107547;Arbre;Jardin;PARIS 7E ARRDT;Canton 06;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00604008;Platane;Platanus;x hispanica;;203;12;Adulte;NON;48.857528109230024,2.296166995509899
2012787;Arbre;Jardin;BOIS DE VINCENNES;;;INSEP / AVENUE DU TREMBLAY;00170001;Platane;Platanus;x hispanica;;110;20;Adulte;NON;48.83225245514261,2.456989146720333
136784;Arbre;Jardin;PARIS 16E ARRDT;;;JARDIN DU RANELAGH;00040074;Platane;Platanus;x hispanica;;370;28;Mature;NON;48.86028532437637,2.2688293899137
222699;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN BENOIT FRACHON / 1 AVENUE BENOIT FRACHON;000204002;Platane;Platanus;x hispanica;;120;12;Adulte;NON;48.85278518162527,2.415399911869764
107260;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL MARGUERITE;A00702009;Platane;Platanus;x hispanica;;42;8;Jeune (arbre);NON;48.85491478203212,2.298778277324842
135323;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE DES BATIGNOLLES;00000133;Platane;Platanus;orientalis;;390;22;Mature;NON;48.887489093283726,2.31572604536224
325129;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE FREDERIC LEMAITRE / 27 RUE DU FAUBOURG DU TEMPLE;000203008;Platane;Platanus;x hispanica;;215;23;Mature;NON;48.86936126138153,2.367081160439383
116891;Arbre;Jardin;PARIS 3E ARRDT;;;SQUARE DU TEMPLE / 50 RUE DE BRETAGNE;000103003;Platane;Platanus;x hispanica;;130;15;Adulte;NON;48.86452234447364,2.36126770648029
266811;Arbre;Jardin;PARIS 17E ARRDT;;;TERRAIN DE BOULES / 29 BOULEVARD DE REIMS;000102001;Platane;Platanus;x hispanica;;115;12;Adulte;NON;48.888881721679326,2.2973632277995932
107456;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00402005;Platane;Platanus;x hispanica;;45;11;Jeune (arbre)Adulte;NON;48.85728308305895,2.29534236334976
119506;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE LOUISE DE MARILLAC / 1 PLACE DE LA CHAPELLE;000101005;Platane;Platanus;x hispanica;;235;22;Mature;NON;48.88480488031733,2.359814329373841
126716;Arbre;Jardin;PARIS 17E ARRDT;;;JARDIN MARGUERITE LONG;00000010;Platane;Platanus;x hispanica;;145;18;Adulte;NON;48.88178234403892,2.283805826031192
100977;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00000539;Platane;Platanus;x hispanica;;345;28;;;48.835301055609044,2.383760515042079
106539;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01201009;Platane;Platanus;x hispanica;;95;15;Adulte;NON;48.854380126302544,2.301237118052986
107836;Arbre;Jardin;PARIS 7E ARRDT;Canton 06;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL FERRIE;A00601002;Platane;Platanus;x hispanica;;59;9;Jeune (arbre)Adulte;NON;48.85716863633302,2.297163060001426
136745;Arbre;Jardin;PARIS 16E ARRDT;;;JARDIN DU RANELAGH;00040035;Platane;Platanus;x hispanica;;380;22;Mature;NON;48.859148471270935,2.269818710969068
101274;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001068;Platane;Platanus;x hispanica;;380;35;Mature;NON;48.837018913722694,2.380190296752442
107437;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00401015;Platane;Platanus;x hispanica;;21;14;Adulte;NON;48.856820358747264,2.296217090149415
106523;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01202008;Platane;Platanus;x hispanica;;34;6;Jeune (arbre)Adulte;NON;48.854375769443266,2.301088608870472
2002351;Arbre;Jardin;BOIS DE BOULOGNE;16-18;;PARC DE BAGATELLE - ALLEE DE LONGCHAMP / ROUTE DE SEVRES A NEUILLY;000701007;Platane;Platanus;orientalis;;221;24;Mature;OUI;48.870405525070645,2.248521191615606
120957;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE DE L''EVANGILLE / 8 RUE DE LA MADONE;00000003;Platane;Platanus;x hispanica;;75;10;Jeune (arbre)Adulte;NON;48.89229528017939,2.361702588813372
132543;Arbre;Jardin;PARIS 5E ARRDT;;;SQUARE MICHEL FOUCAULT / 43 Q RUE DES ECOLES;000101002;Platane;Platanus;orientalis;;450;24;Mature;OUI;48.84931650164747,2.345186358385047
101324;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001118;Platane;Platanus;x hispanica;;280;20;;;48.83638083813638,2.380990295961603
107245;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL MARGUERITE;A00701007;Platane;Platanus;x hispanica;;148;12;Adulte;NON;48.85494179631395,2.298331415487691
110115;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0080;Platane;Platanus;x hispanica;;115;14;;;48.831982652017174,2.299292584990377
293729;Arbre;Jardin;PARIS 4E ARRDT;;;PARC DES RIVES DE SEINE / PORT DES CELESTINS;000103001;Platane;Platanus;x hispanica;;360;30;Adulte;NON;48.8515593192959,2.361127088256425
2010885;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00050004;Platane;Platanus;x hispanica;;150;14;Jeune (arbre)Adulte;NON;48.84012166175259,2.438865672380958
109197;Arbre;Jardin;PARIS 13E ARRDT;;;PARC KELLERMANN;00000173;Platane;Platanus;x hispanica;;165;20;;;48.81773684819073,2.355519511762446
2010564;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00010023;Platane;Platanus;x hispanica;;115;18;Adulte;NON;48.83939785142136,2.439172799459043
325102;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE FREDERIC LEMAITRE / 27 RUE DU FAUBOURG DU TEMPLE;000103009;Platane;Platanus;x hispanica;;115;18;Adulte;NON;48.86928410757807,2.366676609527308
138691;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE CHARLES HERMITE;00000012;Platane;Platanus;x hispanica;;270;25;Mature;NON;48.900066749548024,2.366910004195833
120819;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE SUZANNE BUISSON;00000033;Platane;Platanus;x hispanica;;85;7;Jeune (arbre)Adulte;NON;48.88812596527577,2.33700800352706
2030480;Arbre;Jardin;PARIS 16E ARRDT;Jeux de Boules;;JARDINS DE LA PORTE DE SAINT CLOUD / 38 AVENUE FERDINAND BUISSON;000106019;Platane;Platanus;x hispanica;;147;16;Adulte;NON;48.837764137203955,2.253346712680002
135108;Arbre;Jardin;PARIS 17E ARRDT;;;JARDINET DU PARC DE STATIONNEMENT POUR AUTOCARS / 8 BOULEVARD PERSHING;000102005;Platane;Platanus;x hispanica;;105;9;Adulte;NON;48.88044374797059,2.282446024575523
2010582;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00010036;Platane;Platanus;x hispanica;;105;17;Jeune (arbre)Adulte;NON;48.83949808705953,2.439039016099307
124267;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN D IMMEUBLES DE LA PORTE DE BAGNOLET / 7 RUE HENRI DUVERNOIS;000205006;Platane;Platanus;x hispanica;;245;30;Mature;NON;48.86430560319665,2.412176791190964
106552;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01201022;Platane;Platanus;x hispanica;;50;10;Jeune (arbre)Adulte;NON;48.85376934538122,2.302188002302916
110109;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0074;Platane;Platanus;x hispanica;;100;13;;;48.832187911119945,2.298874215199678
302528;Arbre;Jardin;PARIS 8E ARRDT;Secteur Petit Palais;;JARDINS DES CHAMPS ELYSEES - PARTIE A LA FRANCAISE EST / AVENUE CHARLES GIRAULT;000101005;Platane;Platanus;x hispanica;;494;27;Mature;NON;48.86683827940136,2.314289788700973
138681;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE CHARLES HERMITE;00000002;Platane;Platanus;x hispanica;;268;19;Mature;NON;48.899898171713744,2.366651204591137
2010599;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00010051;Platane;Platanus;x hispanica;;40;7;Jeune (arbre);NON;48.839499035015194,2.4384647373095
110112;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0077;Platane;Platanus;x hispanica;;110;13;;;48.832052862942106,2.299078659675041
306494;Arbre;Jardin;PARIS 8E ARRDT;;;PARC MONCEAU;00SE0465;Platane;Platanus;x hispanica;;430;35;Mature;NON;48.8791127009248,2.311299256510117
108039;Arbre;Jardin;PARIS 20E ARRDT;;;RUE ALBERT WILLEMETZ;000101004;Platane;Platanus;x hispanica;;95;12;Adulte;NON;48.8475276552583,2.415318370293168
121546;Arbre;Jardin;PARIS 14E ARRDT;;;SQUARE DU SERMENT DE KOUFRA;00000085;Platane;Platanus;x hispanica;;145;6;Adulte;NON;48.821042241110135,2.3236186950181352
101323;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001117;Platane;Platanus;x hispanica;;290;20;;;48.83644181672907,2.3810862068493313
139961;Arbre;Jardin;PARIS 19E ARRDT;;;SQUARE MARCEL MOULOUDJI;00000010;Platane;Platanus;x hispanica;;137;0;;;48.88563390995776,2.377074220199217
120299;Arbre;Jardin;PARIS 18E ARRDT;Amphithéâtre;;PARC MARCEL BLEUSTEIN BLANCHET / 1 RUE DE LA BONNE;000201003;Platane;Platanus;x hispanica;;356;27;Mature;OUI;48.88774751669287,2.343508518368119
113594;Arbre;Jardin;PARIS 15E ARRDT;;;SQUARE DE LA PLACE ADOLPHE CHERIOUX / 260 RUE DE VAUGIRARD;000101002;Platane;Platanus;x hispanica;;165;10;Adulte;NON;48.83977402041282,2.301014445907953
115439;Arbre;Jardin;PARIS 13E ARRDT;;;SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC;000102005;Platane;Platanus;x hispanica;;180;20;;NON;48.8337013408224,2.362490274385467
116370;Arbre;Jardin;PARIS 20E ARRDT;;;SQUARE EMMANUEL FLEURY / 40 RUE LE VAU;00000068;Platane;Platanus;x hispanica;;160;0;Adulte;NON;48.870922363186786,2.412403259776491
106741;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL MARGUERITE;A00901008;Platane;Platanus;x hispanica;;51;12;Jeune (arbre)Adulte;NON;48.85574981065469,2.299620184474627
107041;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL FERRIE;A00401006;Platane;Platanus;x hispanica;;119;14;Adulte;NON;48.85634274100333,2.296035756647738
110491;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0016;Platane;Platanus;x hispanica;;110;14;;;48.8324577448267,2.299465642014344
110917;Arbre;Jardin;PARIS 16E ARRDT;;;SQUARE ALEXANDRE ET RENE PARODI / 1 PLACE DE LA PORTE MAILLOT;000302001;Platane;Platanus;x hispanica;;268;22;Mature;NON;48.876209830040175,2.279823135710826
110490;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0015;Platane;Platanus;x hispanica;;100;14;;;48.83251104119849,2.299506993892308
176719;Arbre;Jardin;PARIS 14E ARRDT;;;JARDIN DU GROUPE SCOLAIRE MAURICE D OCAGNE / 7 AVENUE MAURICE D OCAGNE;000503004;Platane;Platanus;x hispanica;;25;5;Jeune (arbre);NON;48.82432089128397,2.3108469022767792
107318;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00702001;Platane;Platanus;x hispanica;;187;12;Adulte;NON;48.85549871289651,2.2975938182335423
323536;Arbre;Jardin;PARIS 8E ARRDT;;;SQUARE MARCEL PAGNOL / 12 RUE DE LABORDE;00000003;Platane;Platanus;x hispanica;;230;20;Mature;NON;48.87577103050822,2.320139692577529
325156;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE FREDERIC LEMAITRE / 27 RUE DU FAUBOURG DU TEMPLE;000102008;Platane;Platanus;orientalis;;56;7;Jeune (arbre)Adulte;NON;48.86916590666123,2.366858364766054
109193;Arbre;Jardin;PARIS 13E ARRDT;;;PARC KELLERMANN;00000169;Platane;Platanus;x hispanica;;140;18;;;48.81770183087647,2.3556238313657962
128161;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE ANDRE ULMANN;00000003;Platane;Platanus;x hispanica;;154;9;Adulte;NON;48.88914562554364,2.298233502125565
2025459;Arbre;Jardin;PARIS 12E ARRDT;;;JARDINIERES DU PARKING AUTOCARS DU POPB / 180 QUAI DE BERCY;000101005;Platane;Platanus;x hispanica;;20;5;;NON;48.8371086738087,2.378158382127082
107974;Arbre;Jardin;PARIS 7E ARRDT;Canton 01;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE;P00205004;Platane;Platanus;orientalis;;322;24;Mature;NON;48.85772456780879,2.292869445389403
222703;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN BENOIT FRACHON / 1 AVENUE BENOIT FRACHON;000204004;Platane;Platanus;x hispanica;;130;13;Adulte;NON;48.85309626179518,2.415345615470833
2012058;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE SAINTE ODILE / 1 BOULEVARD DE LA SOMME;00010015;Platane;Platanus;x hispanica;;205;18;Mature;NON;48.88722883183951,2.293408057339751
132386;Arbre;Jardin;PARIS 5E ARRDT;;;JARDIN TINO ROSSI;00000157;Platane;Platanus;x hispanica;;248;15;;;48.84751898512804,2.360476550698272
106651;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00901020;Platane;Platanus;x hispanica;;53;12;Adulte;NON;48.85518915823094,2.299971771633205
108788;Arbre;Jardin;PARIS 16E ARRDT;Canton 01;;JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE;000101001;Platane;Platanus;x hispanica;;190;20;Adulte;NON;48.86187671615318,2.287183096396216
